search_string,start_time,end_time,sentence,video_id,video_url
vanwege oorlog of andere dingen,191,195,vanwege oorlog of andere dingen,Mo2dIHRAuhs,https://www.youtube.com/watch?v=Mo2dIHRAuhs&t=191s
hier nog veel over gaan spreken,20320,20322,hier nog veel over gaan spreken,9uOFhXkzEQQ,https://www.youtube.com/watch?v=9uOFhXkzEQQ&t=20320s
vriendin komt naar buiten lopen,1027,1029,tim zn vriendin komt naar buiten lopen,b60UWbsIbDA,https://www.youtube.com/watch?v=b60UWbsIbDA&t=1027s
kijken of dit inderdaad alleen,198,200,kijken of dit inderdaad alleen,QLZM0tWclG8,https://www.youtube.com/watch?v=QLZM0tWclG8&t=198s
hallo allemaal welkom bij onze,0,9,hallo allemaal welkom bij onze,pFpDAG9ofKo,https://www.youtube.com/watch?v=pFpDAG9ofKo&t=0s
misschien meer zult wij denken,512,517,misschien meer zult wij denken,hUP6GrerHSg,https://www.youtube.com/watch?v=hUP6GrerHSg&t=512s
al lang man gewoon sinds klein,282,284,al lang man gewoon sinds klein,SKH_6AuX5ok,https://www.youtube.com/watch?v=SKH_6AuX5ok&t=282s
zodat u altijd terug kunt gaan,37,40,zodat u altijd terug kunt gaan,bZ8qndVpRvk,https://www.youtube.com/watch?v=bZ8qndVpRvk&t=37s
mond naar buiten moeten praten,1714,1716,mond naar buiten moeten praten,ZWsp0zoZJCM,https://www.youtube.com/watch?v=ZWsp0zoZJCM&t=1714s
leuk hoi hoi tot volgende week,216,218,leuk hoi hoi tot volgende week,IvbdQ5TPBuU,https://www.youtube.com/watch?v=IvbdQ5TPBuU&t=216s
problemen werken vaak erg goed,704,706,problemen werken vaak erg goed,y3Rt0jbSQu0,https://www.youtube.com/watch?v=y3Rt0jbSQu0&t=704s
hij moet hem graag alsjeblieft,241,243,hij moet hem graag alsjeblieft,vqTV1HLPGPo,https://www.youtube.com/watch?v=vqTV1HLPGPo&t=241s
nu al vier jaar later ongeveer,270,272,nu al vier jaar later ongeveer,_nV9oHysMRw,https://www.youtube.com/watch?v=_nV9oHysMRw&t=270s
hij wil weer naar boven hoor h,287,290,hij wil weer naar boven hoor h,3bpVhmpbAKI,https://www.youtube.com/watch?v=3bpVhmpbAKI&t=287s
oh kunt u even bellen voor mij,368,371,tim oh kunt u even bellen voor mij,Y59nj9TICB8,https://www.youtube.com/watch?v=Y59nj9TICB8&t=368s
waar gaat deze vraag echt over,181,183,waar gaat deze vraag echt over,J7JHkjCHjP0,https://www.youtube.com/watch?v=J7JHkjCHjP0&t=181s
komt hij bij jou verhaal halen,27,29,komt hij bij jou verhaal halen,nB40XvxdqlI,https://www.youtube.com/watch?v=nB40XvxdqlI&t=27s
acht jaar geleden mee begonnen,35,37,acht jaar geleden mee begonnen,RnonPD87HxI,https://www.youtube.com/watch?v=RnonPD87HxI&t=35s
deze heeft zeker dingen gedaan,216,218,deze heeft zeker dingen gedaan,9R8wTr5nSAg,https://www.youtube.com/watch?v=9R8wTr5nSAg&t=216s
hij zegt moet gewoon weer open,41,45,hij zegt moet gewoon weer open,dw4uOU5fUEY,https://www.youtube.com/watch?v=dw4uOU5fUEY&t=41s
u gaat nu door mij heen praten,20950,20952,u gaat nu door mij heen praten,9uOFhXkzEQQ,https://www.youtube.com/watch?v=9uOFhXkzEQQ&t=20950s
alles komt gewoon naar beneden,804,807,alles komt gewoon naar beneden,A6N9_DSXrGY,https://www.youtube.com/watch?v=A6N9_DSXrGY&t=804s
acht jaar geleden mee begonnen,62,64,acht jaar geleden mee begonnen,1fBOatf7zr0,https://www.youtube.com/watch?v=1fBOatf7zr0&t=62s
vraag krijgt waar kijkt u deze,87,91,vraag krijgt waar kijkt u deze,F0uYZ4uI47w,https://www.youtube.com/watch?v=F0uYZ4uI47w&t=87s
nee sorry kan dit even opnieuw,176,180,nee sorry kan dit even opnieuw,ZqkfywfGIIY,https://www.youtube.com/watch?v=ZqkfywfGIIY&t=176s
want hij hoort bij mijn moeder,627,630,want hij hoort bij mijn moeder,D41NCkMkI2o,https://www.youtube.com/watch?v=D41NCkMkI2o&t=627s
wordt gemaakt door hele kleine,14,16,mdf wordt gemaakt door hele kleine,83IyKlBskmc,https://www.youtube.com/watch?v=83IyKlBskmc&t=14s
dit gaat echt zo lekker worden,204,208,ah dit gaat echt zo lekker worden,EFtBLaluBMs,https://www.youtube.com/watch?v=EFtBLaluBMs&t=204s
waar ga jij nou eigenlijk heen,836,838,dennis waar ga jij nou eigenlijk heen,TaPWhOw038I,https://www.youtube.com/watch?v=TaPWhOw038I&t=836s
bedankt voor alle goede zorgen,101,104,bedankt voor alle goede zorgen,xJwf8sRUrWQ,https://www.youtube.com/watch?v=xJwf8sRUrWQ&t=101s
hij heeft me gewoon laten zien,307,309,hij heeft me gewoon laten zien,WWiLBYUZ4jQ,https://www.youtube.com/watch?v=WWiLBYUZ4jQ&t=307s
blijf af jongens trek hem open,161,164,blijf af jongens trek hem open,_UbazGVQk8U,https://www.youtube.com/watch?v=_UbazGVQk8U&t=161s
hallo allemaal welkom bij mijn,241,243,hallo allemaal welkom bij mijn vlog,tNekIxNQNhQ,https://www.youtube.com/watch?v=tNekIxNQNhQ&t=241s
soms gaat alles gewoon zo snel,284,287,soms gaat alles gewoon zo snel,nk67G5UtRmE,https://www.youtube.com/watch?v=nk67G5UtRmE&t=284s
waar alle spullen klaar liggen,35,38,waar alle spullen klaar liggen,AL3uQyvDjJw,https://www.youtube.com/watch?v=AL3uQyvDjJw&t=35s
dit heeft hij dus zomaar erop,1151,1154,dit heeft hij dus zomaar erop gezet,DFt2Xg62ZG8,https://www.youtube.com/watch?v=DFt2Xg62ZG8&t=1151s
alstublieft u moet mij helpen,151,154,alstublieft u moet mij helpen,Bk4OnXW7He4,https://www.youtube.com/watch?v=Bk4OnXW7He4&t=151s
u mag gewoon naar buiten gaan,263,264,tarik u mag gewoon naar buiten gaan,Bntz8PywpDI,https://www.youtube.com/watch?v=Bntz8PywpDI&t=263s
acht zeven zes vijf vier drie,291,297,acht zeven zes vijf vier drie,zRBZxq3rtIs,https://www.youtube.com/watch?v=zRBZxq3rtIs&t=291s
graag gedaan wil jij nou meer,750,752,graag gedaan wil jij nou meer tips,WbtXehuJXCY,https://www.youtube.com/watch?v=WbtXehuJXCY&t=750s
mee gaan doen vanaf deel twee,2800,2802,mee gaan doen vanaf deel twee,1RoZgb6vyBU,https://www.youtube.com/watch?v=1RoZgb6vyBU&t=2800s
perfect kom naar beneden snel,350,353,perfect kom naar beneden snel,EVZmDLBbQiY,https://www.youtube.com/watch?v=EVZmDLBbQiY&t=350s
nog iets kunnen eten onderweg,127,130,nog iets kunnen eten onderweg,N6DYnvnS0Ng,https://www.youtube.com/watch?v=N6DYnvnS0Ng&t=127s
niemand komt meer eerder vrij,364,367,niemand komt meer eerder vrij,Q45qi5Jfg9s,https://www.youtube.com/watch?v=Q45qi5Jfg9s&t=364s
nu helemaal niemand iets zegt,19,22,nu helemaal niemand iets zegt,2nD6JSvH7xc,https://www.youtube.com/watch?v=2nD6JSvH7xc&t=19s
nou misschien spreken hem nog,1914,1916,tof nou misschien spreken hem nog,q_4zV8AX1Mg,https://www.youtube.com/watch?v=q_4zV8AX1Mg&t=1914s
zei hij nou echt veel plezier,5,7,zei hij nou echt veel plezier,p_FovNtHOmA,https://www.youtube.com/watch?v=p_FovNtHOmA&t=5s
iedereen moet mee kunnen doen,29,31,iedereen moet mee kunnen doen,znH1z2QEZWU,https://www.youtube.com/watch?v=znH1z2QEZWU&t=29s
zeven weken lang zonder water,109,111,zeven weken lang zonder water,18QgUSnRjxo,https://www.youtube.com/watch?v=18QgUSnRjxo&t=109s
komen ter hand worden genomen,12107,12109,komen ter hand worden genomen,mdNyTqKmEMs,https://www.youtube.com/watch?v=mdNyTqKmEMs&t=12107s
u heeft echt geen vragen meer,19900,19902,u heeft echt geen vragen meer,9uOFhXkzEQQ,https://www.youtube.com/watch?v=9uOFhXkzEQQ&t=19900s
zal zo even kijken wacht even,686,689,zal zo even kijken wacht even,3dvvOo9u7PY,https://www.youtube.com/watch?v=3dvvOo9u7PY&t=686s
onder zou kunnen laten vallen,622,624,onder zou kunnen laten vallen,xXbzGydDvHk,https://www.youtube.com/watch?v=xXbzGydDvHk&t=622s
volgens mij heeft iedereen al,572,575,volgens mij heeft iedereen al,INLyfPPwtPY,https://www.youtube.com/watch?v=INLyfPPwtPY&t=572s
hier zomaar mogen komen wonen,193,196,hier zomaar mogen komen wonen,v1tjz6l7TGQ,https://www.youtube.com/watch?v=v1tjz6l7TGQ&t=193s
hij kan elk moment hier komen,322,325,hij kan elk moment hier komen,sqcLxV7UYf8,https://www.youtube.com/watch?v=sqcLxV7UYf8&t=322s
n deur dicht andere half open,735,739,n deur dicht andere half open,H4zRp7_j4rI,https://www.youtube.com/watch?v=H4zRp7_j4rI&t=735s
blijf even rustig stil liggen,304,308,blijf even rustig stil liggen,YHH5wphDuPw,https://www.youtube.com/watch?v=YHH5wphDuPw&t=304s
dank u u doet zoveel voor mij,340,344,dank u u doet zoveel voor mij,NGL5pzrcRKI,https://www.youtube.com/watch?v=NGL5pzrcRKI&t=340s
of wanneer iets moet gebeuren,1277,1281,of wanneer iets moet gebeuren,QbgH8_CzBOg,https://www.youtube.com/watch?v=QbgH8_CzBOg&t=1277s
zij ziet echt alles goed hoor,292,295,zij ziet echt alles goed hoor,mZjgT99M9ns,https://www.youtube.com/watch?v=mZjgT99M9ns&t=292s
direct vragen aan mij stellen,392,395,direct vragen aan mij stellen,BwfFVQLRkYM,https://www.youtube.com/watch?v=BwfFVQLRkYM&t=392s
bent u dit lange tijd geleden,1537,1540,bent u dit lange tijd geleden,vNTSrcgVMlM,https://www.youtube.com/watch?v=vNTSrcgVMlM&t=1537s
hij loopt hier gewoon beneden,823,825,hij loopt hier gewoon beneden,QUTjogd2lOU,https://www.youtube.com/watch?v=QUTjogd2lOU&t=823s
hoi allemaal welkom bij onze,1400,1402,hoi allemaal welkom bij onze vlog,0ugdcGuBCrE,https://www.youtube.com/watch?v=0ugdcGuBCrE&t=1400s
iemand vandaag nog naar huis,720,723,iemand vandaag nog naar huis,l29yvNwm5YY,https://www.youtube.com/watch?v=l29yvNwm5YY&t=720s
zich juist geen zorgen maakt,4704,4706,zich juist geen zorgen maakt,R4Q1cNbNKU0,https://www.youtube.com/watch?v=R4Q1cNbNKU0&t=4704s
leuke dingen zou kunnen doen,21,24,leuke dingen zou kunnen doen,NitLK7RC6GM,https://www.youtube.com/watch?v=NitLK7RC6GM&t=21s
laat hier beneden even weten,283,286,laat hier beneden even weten,sNTvmpsiMv4,https://www.youtube.com/watch?v=sNTvmpsiMv4&t=283s
deze daarna goed door elkaar,234,237,meng deze daarna goed door elkaar,aTiCf0jsAoE,https://www.youtube.com/watch?v=aTiCf0jsAoE&t=234s
drie keer zo hard weer terug,452,454,drie keer zo hard weer terug,cOtHAQomfSE,https://www.youtube.com/watch?v=cOtHAQomfSE&t=452s
hun ouders werken vaak thuis,6,10,hun ouders werken vaak thuis,hCK3K8ywyXI,https://www.youtube.com/watch?v=hCK3K8ywyXI&t=6s
laatste vraag voor deze gang,708,710,laatste vraag voor deze gang,pG9tQDC_660,https://www.youtube.com/watch?v=pG9tQDC_660&t=708s
of zo snel mogelijk weg bent,207,209,of zo snel mogelijk weg bent,YqGBkJu7eic,https://www.youtube.com/watch?v=YqGBkJu7eic&t=207s
toen zo lang geleden vroeger,27,29,toen zo lang geleden vroeger,2s9Ca0eUUuk,https://www.youtube.com/watch?v=2s9Ca0eUUuk&t=27s
hij moet hier liggen jongens,545,547,hij moet hier liggen jongens,jy_uFRsyaD8,https://www.youtube.com/watch?v=jy_uFRsyaD8&t=545s
even wie heeft contact gehad,247,248,tim even wie heeft contact gehad,b60UWbsIbDA,https://www.youtube.com/watch?v=b60UWbsIbDA&t=247s
zoek naar vrienden net zoals,223,226,zoek naar vrienden net zoals mario,ElUklbTUsL8,https://www.youtube.com/watch?v=ElUklbTUsL8&t=223s
nou vertel eens wie jij bent,85,89,robin nou vertel eens wie jij bent,s6PAUQJOaWc,https://www.youtube.com/watch?v=s6PAUQJOaWc&t=85s
hij maakt kinderen echt blij,218,221,hij maakt kinderen echt blij,Y0ofjBny9rI,https://www.youtube.com/watch?v=Y0ofjBny9rI&t=218s
alles goed welkom kom binnen,44,47,alles goed welkom kom binnen,Ip1lXhLbvfU,https://www.youtube.com/watch?v=Ip1lXhLbvfU&t=44s
werk eigenlijk ooit voor jou,597,599,stopt werk eigenlijk ooit voor jou,atTtYnTJvZo,https://www.youtube.com/watch?v=atTtYnTJvZo&t=597s
waarom was hij zo belangrijk,28,30,waarom was hij zo belangrijk,QGLNROSnCko,https://www.youtube.com/watch?v=QGLNROSnCko&t=28s
hallo welkom bij deze nieuwe,5,7,hallo welkom bij deze nieuwe video,FpEuqPmJsXo,https://www.youtube.com/watch?v=FpEuqPmJsXo&t=5s
dit had nooit mogen gebeuren,1427,1429,dit had nooit mogen gebeuren,1idPrF17UP0,https://www.youtube.com/watch?v=1idPrF17UP0&t=1427s
heeft u hier nog vragen over,422,424,heeft u hier nog vragen over,x9BPeTLDbkc,https://www.youtube.com/watch?v=x9BPeTLDbkc&t=422s
oh komt ie nog thuis vandaag,1255,1259,tim oh komt ie nog thuis vandaag,hXfIsonV2WY,https://www.youtube.com/watch?v=hXfIsonV2WY&t=1255s
nu eerst vragen weer stellen,1516,1518,attje nu eerst vragen weer stellen,PYYAjEfu7dM,https://www.youtube.com/watch?v=PYYAjEfu7dM&t=1516s
meneer u heeft geen plaats h,307,310,meneer u heeft geen plaats h,MyP82uxsHZA,https://www.youtube.com/watch?v=MyP82uxsHZA&t=307s
was naar beneden gegaan onze,1905,1910,was naar beneden gegaan onze,po3SMpTUHow,https://www.youtube.com/watch?v=po3SMpTUHow&t=1905s
dag of avond of slaap lekker,77,80,fijne dag of avond of slaap lekker,pbnBLdbrR1A,https://www.youtube.com/watch?v=pbnBLdbrR1A&t=77s
ok laat mij eens even kijken,1685,1687,ok laat mij eens even kijken,KujZhsKOsCY,https://www.youtube.com/watch?v=KujZhsKOsCY&t=1685s
vier vijf jaar dit kan nogal,1334,1340,vier vijf jaar dit kan nogal,rDfg4tiLVJI,https://www.youtube.com/watch?v=rDfg4tiLVJI&t=1334s
stap nou gewoon even uit man,1007,1009,tim stap nou gewoon even uit man,fnyoAFb8Fcw,https://www.youtube.com/watch?v=fnyoAFb8Fcw&t=1007s
toen werd hij boos blijkbaar,201,203,toen werd hij boos blijkbaar,DTHHxypdc8Q,https://www.youtube.com/watch?v=DTHHxypdc8Q&t=201s
ga dit vooral thuis proberen,102,104,ga dit vooral thuis proberen,_fkPqOU25BM,https://www.youtube.com/watch?v=_fkPqOU25BM&t=102s
beetje aan deze kant blijven,919,921,beetje aan deze kant blijven,C7AJVQLst1o,https://www.youtube.com/watch?v=C7AJVQLst1o&t=919s
nou ging goed h vorige keer,666,668,nou ging goed h vorige keer,HSd0_pVIFJ8,https://www.youtube.com/watch?v=HSd0_pVIFJ8&t=666s
hoe heb jij dit nou geleerd,142,144,hoe heb jij dit nou geleerd,_oqNwlua_zw,https://www.youtube.com/watch?v=_oqNwlua_zw&t=142s
gaat hij dit elke keer doen,269,272,gaat hij dit elke keer doen,ln2g8gJgh2E,https://www.youtube.com/watch?v=ln2g8gJgh2E&t=269s
waar gaat deze weg naar toe,63,65,waar gaat deze weg naar toe,eH8d9YwGBk0,https://www.youtube.com/watch?v=eH8d9YwGBk0&t=63s
nog nooit zoiets gezien nee,642,645,nog nooit zoiets gezien nee,KbrMBhPjeg4,https://www.youtube.com/watch?v=KbrMBhPjeg4&t=642s
dingen zetten me even terug,666,668,zulke dingen zetten me even terug,wrDfEuBfKyE,https://www.youtube.com/watch?v=wrDfEuBfKyE&t=666s
zo blijft alles goed liggen,274,276,zo blijft alles goed liggen,ooYi1tP1moM,https://www.youtube.com/watch?v=ooYi1tP1moM&t=274s
kijk baby hier zeg hoi baby,98,107,kijk baby hier zeg hoi baby,tU3zUU8Shv8,https://www.youtube.com/watch?v=tU3zUU8Shv8&t=98s
werkt hij hier nog deze man,920,922,tim werkt hij hier nog deze man,fkJjMNzKq90,https://www.youtube.com/watch?v=fkJjMNzKq90&t=920s
hoe gebeurt dit nou precies,283,285,hoe gebeurt dit nou precies,QfUBkT1hlos,https://www.youtube.com/watch?v=QfUBkT1hlos&t=283s
kan nooit zover laten komen,12083,12088,kan nooit zover laten komen,QAjt9liE_a4,https://www.youtube.com/watch?v=QAjt9liE_a4&t=12083s
zo vaak naar gevraagd heeft,3742,3744,zo vaak naar gevraagd heeft,QAjt9liE_a4,https://www.youtube.com/watch?v=QAjt9liE_a4&t=3742s
alle dingen maakt hij nieuw,2162,2167,alle dingen maakt hij nieuw,HlNj8wx9ZUk,https://www.youtube.com/watch?v=HlNj8wx9ZUk&t=2162s
ok terwijl jij wilde gewoon,220,224,ok terwijl jij wilde gewoon,05uOcgS2jn8,https://www.youtube.com/watch?v=05uOcgS2jn8&t=220s
ok vertel me hier iets over,109,112,ok vertel me hier iets over,i92ThQwI30I,https://www.youtube.com/watch?v=i92ThQwI30I&t=109s
nog naar beneden gegaan tot,1498,1505,nog naar beneden gegaan tot,Yrh7Bmlq7uA,https://www.youtube.com/watch?v=Yrh7Bmlq7uA&t=1498s
nou moet zeggen best lekker,373,376,nou moet zeggen best lekker,bK9nz5d1Kp4,https://www.youtube.com/watch?v=bK9nz5d1Kp4&t=373s
tweede was sneller bij jouw,1149,1151,tweede was sneller bij jouw,wc8DKOWdD1Y,https://www.youtube.com/watch?v=wc8DKOWdD1Y&t=1149s
oh hij gaat vanaf deze kant,103,105,oh hij gaat vanaf deze kant,WA8MV8nX9s0,https://www.youtube.com/watch?v=WA8MV8nX9s0&t=103s
waren bij elkaar best zwaar,1026,1032,waren bij elkaar best zwaar,nTzWwegwMEU,https://www.youtube.com/watch?v=nTzWwegwMEU&t=1026s
hoe groot wordt u eigenlijk,708,711,hoe groot wordt u eigenlijk,3TI4Ce_ckO0,https://www.youtube.com/watch?v=3TI4Ce_ckO0&t=708s
mevrouw neemt u even plaats,774,776,mevrouw neemt u even plaats,wcmzSWj8ZNM,https://www.youtube.com/watch?v=wcmzSWj8ZNM&t=774s
rustig aan denk aan uw hart,766,769,rustig aan denk aan uw hart,TiRTpWN3St4,https://www.youtube.com/watch?v=TiRTpWN3St4&t=766s
goedemorgen hij mag weer af,215,217,goedemorgen hij mag weer af,ugvoI_xI3Cw,https://www.youtube.com/watch?v=ugvoI_xI3Cw&t=215s
oh wacht hij loopt weer weg,915,917,tim oh wacht hij loopt weer weg,rpduz0gCxuY,https://www.youtube.com/watch?v=rpduz0gCxuY&t=915s
heeft u mooie dingen gezien,387,388,heeft u mooie dingen gezien,j16tB2tOBZ4,https://www.youtube.com/watch?v=j16tB2tOBZ4&t=387s
luister eens naar goed mij,249,250,luister eens naar goed mij,dKulgkMlEqY,https://www.youtube.com/watch?v=dKulgkMlEqY&t=249s
even kijken hier kijk eens,128,131,even kijken hier kijk eens,JjM5A7hOT5o,https://www.youtube.com/watch?v=JjM5A7hOT5o&t=128s
daarvoor zeg jij zo meteen,9,11,daarvoor zeg jij zo meteen,pruDyt__jYs,https://www.youtube.com/watch?v=pruDyt__jYs&t=9s
eerst even mijn eigen naam,517,519,eerst even mijn eigen naam bas,qQkfneNuvbE,https://www.youtube.com/watch?v=qQkfneNuvbE&t=517s
neem nou hoe jij net begon,30,32,neem nou hoe jij net begon,Kw2bsjhG3ls,https://www.youtube.com/watch?v=Kw2bsjhG3ls&t=30s
hij gaat nu echt stoppen h,320,323,hij gaat nu echt stoppen h,OPIgxnSYfgQ,https://www.youtube.com/watch?v=OPIgxnSYfgQ&t=320s
hoe kwam jij bij deze plek,142,145,hoe kwam jij bij deze plek,xYM46k4NNzs,https://www.youtube.com/watch?v=xYM46k4NNzs&t=142s
ok nee geeft helemaal niks,461,464,tim ok nee geeft helemaal niks,0FNEr8hjojw,https://www.youtube.com/watch?v=0FNEr8hjojw&t=461s
deze nooit waar kan worden,314,317,deze nooit waar kan worden,VBPjmFyi3QM,https://www.youtube.com/watch?v=VBPjmFyi3QM&t=314s
tot nu toe gaat alles goed,81,84,tot nu toe gaat alles goed,uqHgLGD7ETI,https://www.youtube.com/watch?v=uqHgLGD7ETI&t=81s
waar iedereen mee mag doen,34,37,waar iedereen mee mag doen,rWLiSl51eMY,https://www.youtube.com/watch?v=rWLiSl51eMY&t=34s
kijk eens even aan jongens,437,440,kijk eens even aan jongens,GE9qSjs18og,https://www.youtube.com/watch?v=GE9qSjs18og&t=437s
komt laat of geen antwoord,191,193,komt laat of geen antwoord,TiRTpWN3St4,https://www.youtube.com/watch?v=TiRTpWN3St4&t=191s
hij kan echt helemaal niks,369,371,hij kan echt helemaal niks,OMs15LULCBc,https://www.youtube.com/watch?v=OMs15LULCBc&t=369s
hoe laat ging jij naar bed,25,27,hoe laat ging jij naar bed,dcTzXz5zsLE,https://www.youtube.com/watch?v=dcTzXz5zsLE&t=25s
zou jij dingen anders doen,826,828,zou jij dingen anders doen,o0A5sr0KJZ8,https://www.youtube.com/watch?v=o0A5sr0KJZ8&t=826s
hebt gehad precies bij jou,313,316,hebt gehad precies bij jou,xHUsQd0IZho,https://www.youtube.com/watch?v=xHUsQd0IZho&t=313s
geen vast kantoor meer nee,97,99,geen vast kantoor meer nee,LfSL7jkczYA,https://www.youtube.com/watch?v=LfSL7jkczYA&t=97s
vorige week mijn mama echt,242,246,vorige week mijn mama echt,vlbWvAgqdts,https://www.youtube.com/watch?v=vlbWvAgqdts&t=242s
hij heeft me nooit betaald,49,52,hij heeft me nooit betaald,vlbWvAgqdts,https://www.youtube.com/watch?v=vlbWvAgqdts&t=49s
nou even kijken hier boven,656,658,nou even kijken hier boven,vIyrYYPQ1Lw,https://www.youtube.com/watch?v=vIyrYYPQ1Lw&t=656s
bij mijn auto duurt langer,136,138,laden bij mijn auto duurt langer,xMt7OxvItgo,https://www.youtube.com/watch?v=xMt7OxvItgo&t=136s
lopen even door deze gang,105,107,lopen even door deze gang,a99t56sxr2w,https://www.youtube.com/watch?v=a99t56sxr2w&t=105s
zo gek veel aan veranderd,245,247,zo gek veel aan veranderd,z83TmA9J618,https://www.youtube.com/watch?v=z83TmA9J618&t=245s
u heeft iets laten vallen,726,728,u heeft iets laten vallen,k1up2KLkuaM,https://www.youtube.com/watch?v=k1up2KLkuaM&t=726s
want zij zoeken alleen al,96,103,want zij zoeken alleen al,jujp42rwxBQ,https://www.youtube.com/watch?v=jujp42rwxBQ&t=96s
mijn bank was volgens mij,286,294,mijn bank was volgens mij,j6ePM4wI5vI,https://www.youtube.com/watch?v=j6ePM4wI5vI&t=286s
hoe ben jij ooit begonnen,143,145,hoe ben jij ooit begonnen,sUbYE8B8i1w,https://www.youtube.com/watch?v=sUbYE8B8i1w&t=143s
deze staat nu ongeveer al,1212,1218,deze staat nu ongeveer al,ma3IZcf5C3Q,https://www.youtube.com/watch?v=ma3IZcf5C3Q&t=1212s
u heeft iets laten vallen,6675,6679,u heeft iets laten vallen,JRhFqrIDklA,https://www.youtube.com/watch?v=JRhFqrIDklA&t=6675s
al zit iemand anders fout,566,569,al zit iemand anders fout,gaiF6DSKlC0,https://www.youtube.com/watch?v=gaiF6DSKlC0&t=566s
kijk eens even mooi man h,968,971,kijk eens even mooi man h,YP6bP50XDdY,https://www.youtube.com/watch?v=YP6bP50XDdY&t=968s
tot jij mijn liefde voelt,926,931,tot jij mijn liefde voelt,ImoHd_JGqN8,https://www.youtube.com/watch?v=ImoHd_JGqN8&t=926s
zij krijgen nieuwe idee n,47,50,zij krijgen nieuwe idee n,QulecSaqlyE,https://www.youtube.com/watch?v=QulecSaqlyE&t=47s
hier kunt u koffie pakken,87,88,hier kunt u koffie pakken,7WemL1G613A,https://www.youtube.com/watch?v=7WemL1G613A&t=87s
god laat ons nooit alleen,115,119,god laat ons nooit alleen,brr80V1rmuE,https://www.youtube.com/watch?v=brr80V1rmuE&t=115s
